date,cases,deaths
2020-06-01,937.0,35.0
2020-06-02,72.0,13.0
2020-06-03,107.0,13.0
2020-06-04,82.0,13.0
2020-06-05,98.0,6.0
2020-06-06,103.0,6.0
2020-06-07,68.0,4.0
2020-06-08,58.0,6.0
2020-06-09,33.0,9.0
2020-06-10,44.0,5.0
2020-06-11,107.0,8.0
2020-06-12,79.0,11.0
2020-06-13,81.0,4.0
2020-06-14,39.0,8.0
2020-06-15,32.0,7.0
2020-06-16,42.0,2.0
2020-06-17,77.0,16.0
2020-06-18,61.0,7.0
2020-06-19,57.0,3.0
2020-06-20,80.0,10.0
2020-06-21,30.0,6.0
2020-06-22,35.0,2.0
2020-06-23,38.0,3.0
2020-06-24,50.0,8.0
2020-06-25,44.0,5.0
2020-06-26,45.0,14.0
2020-06-27,73.0,10.0
2020-06-28,56.0,6.0
2020-06-29,31.0,7.0
2020-06-30,16.0,-11.0
2020-07-01,36.0,7.0
2020-07-02,41.0,9.0
2020-07-03,44.0,3.0
2020-07-04,32.0,7.0
2020-07-05,38.0,2.0
2020-07-06,40.0,3.0
2020-07-07,50.0,6.0
2020-07-08,57.0,9.0
2020-07-09,48.0,6.0
2020-07-10,29.0,5.0
2020-07-11,59.0,5.0
2020-07-12,47.0,3.0
2020-07-13,53.0,5.0
2020-07-14,64.0,2.0
2020-07-15,52.0,5.0
2020-07-16,33.0,6.0
2020-07-17,53.0,4.0
2020-07-18,71.0,6.0
2020-07-19,77.0,3.0
2020-07-20,72.0,1.0
2020-07-21,53.0,-2.0
2020-07-22,73.0,5.0
2020-07-23,39.0,0.0
2020-07-24,67.0,3.0
2020-07-25,60.0,1.0
2020-07-26,83.0,2.0
2020-07-27,63.0,2.0
2020-07-28,33.0,2.0
2020-07-29,106.0,10.0
2020-07-30,82.0,3.0
2020-07-31,89.0,4.0
2020-08-01,95.0,5.0
2020-08-02,93.0,2.0
2020-08-03,38.0,3.0
2020-08-04,95.0,1.0
2020-08-05,82.0,0.0
2020-08-06,47.0,9.0
2020-08-07,98.0,1.0
2020-08-08,91.0,3.0
2020-08-09,75.0,1.0
2020-08-10,50.0,2.0
2020-08-11,95.0,1.0
2020-08-12,0.0,0.0
2020-08-13,0.0,0.0
2020-08-14,0.0,0.0
2020-08-15,0.0,0.0
2020-08-16,0.0,0.0
2020-08-17,0.0,0.0
2020-08-18,0.0,0.0
2020-08-19,0.0,28.0
2020-08-20,0.0,2.0
2020-08-21,464.0,0.0
2020-08-22,27.0,7.0
2020-08-23,0.0,0.0
2020-08-24,102.0,10.0
2020-08-25,90.0,1.0
2020-08-26,48.0,4.0
2020-08-27,81.0,4.0
2020-08-28,86.0,0.0
2020-08-29,99.0,2.0
2020-08-30,33.0,4.0
2020-08-31,27.0,2.0
2020-09-01,67.0,1.0
2020-09-02,67.0,0.0
2020-09-03,67.0,0.0
2020-09-04,0.0,4.0
2020-09-05,0.0,7.0
2020-09-06,0.0,1.0
2020-09-07,0.0,3.0
2020-09-08,297.0,1.0
2020-09-09,55.0,2.0
2020-09-10,84.0,5.0
2020-09-11,90.0,2.0
2020-09-12,117.0,6.0
2020-09-13,44.0,3.0
2020-09-14,64.0,2.0
2020-09-15,58.0,2.0
2020-09-16,79.0,6.0
2020-09-17,86.0,0.0
2020-09-18,76.0,1.0
2020-09-19,99.0,4.0
2020-09-20,88.0,2.0
2020-09-21,52.0,1.0
2020-09-22,36.0,4.0
2020-09-23,0.0,0.0
2020-09-24,123.0,11.0
2020-09-25,89.0,1.0
2020-09-26,98.0,4.0
2020-09-27,139.0,0.0
2020-09-28,52.0,6.0
2020-09-29,115.0,0.0
2020-09-30,117.0,5.0
2020-10-01,155.0,2.0
2020-10-02,182.0,4.0
2020-10-03,140.0,6.0
2020-10-04,142.0,0.0
2020-10-05,65.0,6.0
2020-10-06,84.0,0.0
2020-10-07,141.0,3.0
2020-10-08,105.0,3.0
2020-10-09,158.0,4.0
2020-10-10,121.0,4.0
2020-10-11,138.0,4.0
2020-10-12,170.0,2.0
2020-10-13,133.0,4.0
2020-10-14,102.0,4.0
2020-10-15,127.0,5.0
2020-10-16,141.0,9.0
2020-10-17,117.0,5.0
2020-10-18,141.0,4.0
2020-10-19,196.0,3.0
2020-10-20,185.0,0.0
2020-10-21,135.0,6.0
2020-10-22,154.0,8.0
2020-10-23,175.0,3.0
2020-10-24,201.0,2.0
2020-10-25,225.0,7.0
2020-10-26,144.0,4.0
2020-10-27,193.0,1.0
2020-10-28,214.0,8.0
2020-10-29,207.0,7.0
2020-10-30,280.0,7.0
2020-10-31,262.0,2.0
2020-11-01,224.0,7.0
2020-11-02,126.0,0.0
2020-11-03,212.0,2.0
2020-11-04,333.0,7.0
2020-11-05,322.0,8.0
2020-11-06,368.0,5.0
2020-11-07,444.0,4.0
2020-11-08,393.0,5.0
2020-11-09,198.0,3.0
2020-11-10,339.0,3.0
2020-11-11,507.0,8.0
2020-11-12,528.0,8.0
2020-11-13,562.0,6.0
2020-11-14,539.0,4.0
2020-11-15,594.0,4.0
2020-11-16,397.0,1.0
2020-11-17,474.0,4.0
2020-11-18,549.0,6.0
2020-11-19,564.0,1.0
2020-11-20,450.0,7.0
2020-11-21,704.0,5.0
2020-11-22,635.0,6.0
2020-11-23,418.0,6.0
2020-11-24,426.0,3.0
2020-11-25,675.0,7.0
2020-11-26,0.0,0.0
2020-11-27,1039.0,5.0
2020-11-28,786.0,3.0
2020-11-29,609.0,9.0
2020-11-30,258.0,7.0
2020-12-01,513.0,5.0
2020-12-02,928.0,5.0
2020-12-03,1225.0,8.0
2020-12-04,1212.0,7.0
2020-12-05,1202.0,5.0
2020-12-06,1035.0,13.0
2020-12-07,494.0,11.0
2020-12-08,679.0,4.0
2020-12-09,1162.0,20.0
2020-12-10,1085.0,4.0
2020-12-11,1085.0,7.0
2020-12-12,1097.0,8.0
2020-12-13,1131.0,7.0
2020-12-14,757.0,9.0
2020-12-15,786.0,0.0
2020-12-16,1019.0,13.0
2020-12-17,1081.0,12.0
2020-12-18,1277.0,10.0
2020-12-19,784.0,9.0
2020-12-20,871.0,15.0
2020-12-21,1198.0,0.0
2020-12-22,736.0,0.0
2020-12-23,0.0,0.0
2020-12-24,0.0,47.0
2020-12-25,0.0,-47.0
2020-12-26,0.0,0.0
2020-12-27,0.0,0.0
2020-12-28,-1158.0,5.0
2020-12-29,849.0,92.0
2020-12-30,1325.0,24.0
2020-12-31,1317.0,11.0
2021-01-01,0.0,0.0
2021-01-02,1607.0,11.0
2021-01-03,599.0,19.0
2021-01-04,842.0,13.0
2021-01-05,4280.0,12.0
2021-01-06,1307.0,18.0
2021-01-07,1426.0,5.0
2021-01-08,1460.0,12.0
2021-01-09,1414.0,18.0
2021-01-10,908.0,14.0
2021-01-11,0.0,0.0
2021-01-12,1844.0,28.0
2021-01-13,1034.0,24.0
2021-01-14,1101.0,7.0
2021-01-15,919.0,15.0
2021-01-16,1028.0,14.0
2021-01-17,835.0,11.0
2021-01-18,633.0,8.0
2021-01-19,447.0,11.0
2021-01-20,770.0,23.0
2021-01-21,881.0,12.0
2021-01-22,819.0,16.0
2021-01-23,846.0,11.0
2021-01-24,693.0,5.0
2021-01-25,612.0,6.0
2021-01-26,346.0,9.0
2021-01-27,732.0,14.0
2021-01-28,713.0,9.0
2021-01-29,501.0,17.0
2021-01-30,714.0,23.0
2021-01-31,431.0,12.0
2021-02-01,480.0,8.0
2021-02-02,382.0,8.0
2021-02-03,0.0,0.0
2021-02-04,800.0,24.0
2021-02-05,561.0,0.0
2021-02-06,588.0,0.0
2021-02-07,536.0,50.0
2021-02-08,260.0,12.0
2021-02-09,228.0,13.0
2021-02-10,357.0,15.0
2021-02-11,371.0,9.0
2021-02-12,429.0,17.0
2021-02-13,405.0,13.0
2021-02-14,340.0,17.0
2021-02-15,340.0,8.0
2021-02-16,176.0,16.0
2021-02-17,239.0,7.0
2021-02-18,348.0,8.0
2021-02-19,334.0,10.0
2021-02-20,364.0,10.0
2021-02-21,222.0,11.0
2021-02-22,212.0,7.0
2021-02-23,225.0,9.0
2021-02-24,372.0,11.0
2021-02-25,411.0,7.0
2021-02-26,332.0,4.0
2021-02-27,274.0,9.0
2021-02-28,0.0,0.0
2021-03-01,561.0,15.0
2021-03-02,0.0,8.0
2021-03-03,295.0,8.0
2021-03-04,282.0,8.0
2021-03-05,302.0,4.0
2021-03-06,317.0,2.0
2021-03-07,0.0,0.0
2021-03-08,504.0,21.0
2021-03-09,206.0,4.0
2021-03-10,327.0,7.0
2021-03-11,318.0,8.0
2021-03-12,412.0,9.0
2021-03-13,0.0,0.0
2021-03-14,0.0,0.0
2021-03-15,908.0,17.0
2021-03-16,238.0,5.0
2021-03-17,413.0,5.0
2021-03-18,443.0,3.0
2021-03-19,403.0,8.0
2021-03-20,383.0,4.0
2021-03-21,408.0,12.0
2021-03-22,279.0,7.0
2021-03-23,283.0,3.0
2021-03-24,436.0,12.0
2021-03-25,462.0,10.0
2021-03-26,485.0,7.0
2021-03-27,0.0,0.0
2021-03-28,837.0,15.0
2021-03-29,428.0,5.0
2021-03-30,302.0,2.0
2021-03-31,485.0,7.0
2021-04-01,535.0,9.0
2021-04-02,452.0,7.0
2021-04-03,472.0,5.0
2021-04-04,0.0,0.0
2021-04-05,616.0,11.0
2021-04-06,321.0,3.0
2021-04-07,504.0,2.0
2021-04-08,465.0,1.0
2021-04-09,473.0,1.0
2021-04-10,0.0,1.0
2021-04-11,947.0,0.0
2021-04-12,334.0,4.0
2021-04-13,209.0,0.0
2021-04-14,435.0,3.0
2021-04-15,416.0,0.0
2021-04-16,431.0,2.0
2021-04-17,340.0,1.0
2021-04-18,265.0,1.0
2021-04-19,247.0,3.0
2021-04-20,150.0,1.0
2021-04-21,269.0,1.0
2021-04-22,263.0,4.0
2021-04-23,295.0,3.0
2021-04-24,304.0,1.0
2021-04-25,209.0,1.0
2021-04-26,158.0,3.0
2021-04-27,155.0,0.0
2021-04-28,276.0,2.0
2021-04-29,248.0,3.0
2021-04-30,237.0,2.0
2021-05-01,210.0,1.0
2021-05-02,145.0,0.0
2021-05-03,80.0,4.0
2021-05-04,127.0,0.0
2021-05-05,157.0,4.0
2021-05-06,194.0,0.0
2021-05-07,168.0,2.0
2021-05-08,136.0,1.0
2021-05-09,106.0,0.0
2021-05-10,74.0,4.0
2021-05-11,23.0,0.0
2021-05-12,140.0,0.0
2021-05-13,82.0,1.0
2021-05-14,50.0,2.0
2021-05-15,0.0,0.0
2021-05-16,194.0,0.0
2021-05-17,33.0,5.0
2021-05-18,53.0,2.0
2021-05-19,0.0,0.0
2021-05-20,142.0,3.0
2021-05-21,77.0,2.0
2021-05-22,87.0,0.0
2021-05-23,57.0,0.0
2021-05-24,36.0,0.0
2021-05-25,38.0,1.0
2021-05-26,72.0,1.0
2021-05-27,29.0,1.0
2021-05-28,59.0,1.0
2021-05-29,29.0,2.0
2021-05-30,25.0,0.0
2021-05-31,0.0,0.0
2021-06-01,44.0,2.0
2021-06-02,13.0,0.0
2021-06-03,52.0,2.0
2021-06-04,27.0,1.0
2021-06-05,42.0,2.0
2021-06-06,17.0,2.0
2021-06-07,15.0,1.0
2021-06-08,26.0,1.0
2021-06-09,14.0,0.0
2021-06-10,15.0,2.0
2021-06-11,15.0,0.0
2021-06-12,0.0,0.0
2021-06-13,0.0,0.0
2021-06-14,40.0,0.0
2021-06-15,11.0,0.0
2021-06-16,16.0,0.0
2021-06-17,6.0,0.0
2021-06-18,24.0,1.0
2021-06-19,0.0,0.0
2021-06-20,0.0,0.0
2021-06-21,38.0,3.0
2021-06-22,8.0,0.0
2021-06-23,18.0,2.0
2021-06-24,20.0,0.0
2021-06-25,17.0,1.0
2021-06-26,0.0,0.0
2021-06-27,0.0,0.0
2021-06-28,4.0,1.0
2021-06-29,16.0,0.0
2021-06-30,18.0,0.0
2021-07-01,14.0,2.0
2021-07-02,26.0,1.0
2021-07-03,0.0,0.0
2021-07-04,0.0,0.0
2021-07-05,0.0,0.0
2021-07-06,51.0,1.0
2021-07-07,27.0,1.0
2021-07-08,18.0,1.0
2021-07-09,86.0,-1.0
2021-07-10,0.0,0.0
2021-07-11,0.0,0.0
2021-07-12,0.0,0.0
2021-07-13,53.0,0.0
2021-07-14,45.0,1.0
2021-07-15,38.0,2.0
2021-07-16,46.0,0.0
2021-07-17,0.0,0.0
2021-07-18,0.0,0.0
2021-07-19,147.0,1.0
2021-07-20,82.0,1.0
2021-07-21,94.0,0.0
2021-07-22,96.0,2.0
2021-07-23,114.0,1.0
2021-07-24,0.0,0.0
2021-07-25,0.0,0.0
2021-07-26,270.0,0.0
2021-07-27,129.0,1.0
2021-07-28,123.0,1.0
2021-07-29,153.0,0.0
2021-07-30,188.0,1.0
2021-07-31,0.0,0.0
